Brand/Company Name,Audience Segment,Audience List Type,Impressions,Clicks,Total Conversions,Gross Cost,Net Cost
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Boston,Custom Audience,10489,2,0,17.541368,5.630779128
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Buffalo-Rochester Area,Custom Audience,36465,13,0,56.908919,18.267763
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to California,Custom Audience,1415743,336,40,2106.04222,676.0395526
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to California » Trips to Los Angeles,Custom Audience,229696,52,18,345.296752,110.8402574
Choose your advertiser name,"In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to California » Trips to Orange County, CA",Custom Audience,18745,8,1,31.271386,10.03811491
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to California » Trips to San Diego,Custom Audience,32331,10,1,56.638908,18.18108947
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to California » Trips to San Francisco Bay Area,Custom Audience,270545,55,25,420.730389,135.0544549
Choose your advertiser name,"In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Charleston, SC",Custom Audience,63478,24,3,103.446566,33.20634769
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Charlotte,Custom Audience,19794,2,0,29.809424,9.568825104
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Chicago,Custom Audience,70845,11,1,126.173064,40.50155354
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Cincinnati,Custom Audience,30668,8,1,42.260817,13.56572226
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Cleveland,Custom Audience,36225,8,1,44.946861,14.42794238
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Columbus,Custom Audience,118086,28,2,161.884968,51.96507473
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Dallas-Fort Worth,Custom Audience,14765,1,0,25.081434,8.051140314
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Denver,Custom Audience,21667,2,0,27.842849,8.937554529
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Detroit,Custom Audience,9587,1,0,15.138553,4.859475513
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Florida,Custom Audience,1129923,274,20,1860.935989,597.3604525
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Florida » Trips to Fort Lauderdale,Custom Audience,15776,3,1,23.381966,7.505611086
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Florida » Trips to Fort Myers,Custom Audience,314159,66,22,542.566583,174.1638731
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Florida » Trips to Jacksonville,Custom Audience,30206,6,1,47.105696,15.12092842
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Florida » Trips to Key West,Custom Audience,235939,45,9,409.049812,131.3049897
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Florida » Trips to Miami,Custom Audience,157990,37,5,285.884843,91.7690346
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Florida » Trips to Orlando,Custom Audience,818065,184,25,1264.192483,405.805787
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Florida » Trips to Tampa Bay Area,Custom Audience,180488,40,5,293.656222,94.26364726
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Hartford,Custom Audience,15072,5,1,23.50977,7.54663617
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Hawaii,Custom Audience,233681,62,4,352.257866,113.074775
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Hawaii » Trips to Maui,Custom Audience,148409,29,3,233.726276,75.0261346
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Hawaii » Trips to Oahu,Custom Audience,165674,56,0,264.514952,84.90929959
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Hawaii » Trips to the Big Island,Custom Audience,71735,24,0,110.748119,35.5501462
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Houston,Custom Audience,20824,4,2,29.398858,9.437033418
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Indianapolis,Custom Audience,30380,14,1,39.085511,12.54644903
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Kansas City,Custom Audience,21574,6,3,27.053971,8.684324691
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Las Vegas,Custom Audience,241200,56,4,373.673325,119.9491373
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Louisville,Custom Audience,18627,2,3,23.703689,7.608884169
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Memphis,Custom Audience,19993,5,2,26.956109,8.652910989
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Milwaukee,Custom Audience,58902,34,2,90.990244,29.20786832
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Minneapolis-Saint Paul,Custom Audience,17055,7,0,31.369644,10.06965572
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Myrtle Beach & Grand Strand,Custom Audience,81030,15,2,138.922731,44.59419665
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Nashville,Custom Audience,14468,3,0,24.388184,7.828607064
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to New Orleans,Custom Audience,59807,10,2,93.80413,30.11112573
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to New York City,Custom Audience,566030,153,40,916.500209,294.1965671
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Norfolk-Virginia Beach Region,Custom Audience,20401,3,0,27.250856,8.747524776
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Oklahoma City,Custom Audience,15903,5,2,26.120754,8.384762034
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Philadelphia,Custom Audience,8718,1,0,13.813024,4.433980704
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Phoenix,Custom Audience,14005,1,0,22.718273,7.292565633
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Pittsburgh,Custom Audience,15860,4,2,22.253903,7.143502863
Choose your advertiser name,"In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Portland, OR",Custom Audience,20334,5,0,30.655647,9.840462687
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Raleigh-Durham Area,Custom Audience,48120,9,0,71.041346,22.80427207
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Reno,Custom Audience,17301,6,0,23.049677,7.398946317
Choose your advertiser name,"In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Richmond, VA",Custom Audience,22195,6,0,32.792493,10.52639025
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Salt Lake City,Custom Audience,10315,2,0,17.925281,5.754015201
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to San Antonio,Custom Audience,8029,4,1,13.723217,4.405152657
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Seattle,Custom Audience,10503,1,0,17.109978,5.492302938
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to St. Louis,Custom Audience,11626,5,0,17.206248,5.523205608
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Tucson,Custom Audience,13408,2,0,19.576707,6.284122947
Choose your advertiser name,"In-Market Categories » Travel » Trips by Destination » Trips to North America » Trips to the US » Trips to Washington, D.C.",Custom Audience,37812,7,1,58.858619,18.8936167
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to the Middle East & Africa,Custom Audience,780873,178,29,1290.152227,414.1388649
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to the Middle East & Africa » Trips to Egypt,Custom Audience,265850,31,16,338.98506,108.8142043
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to the Middle East & Africa » Trips to Israel,Custom Audience,405877,70,7,580.254389,186.2616589
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to the Middle East & Africa » Trips to Jordan,Custom Audience,11775,1,0,17.523233,5.624957793
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to the Middle East & Africa » Trips to Kenya,Custom Audience,16798,8,2,27.823847,8.931454887
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to the Middle East & Africa » Trips to Kuwait,Custom Audience,7363,2,0,13.126262,4.213530102
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to the Middle East & Africa » Trips to Lebanon,Custom Audience,9083,0,0,14.149114,4.541865594
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to the Middle East & Africa » Trips to Morocco,Custom Audience,139137,33,4,215.80505,69.27342105
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to the Middle East & Africa » Trips to South Africa,Custom Audience,1105777,256,18,2040.919009,655.1350019
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to the Middle East & Africa » Trips to South Africa » Trips to Cape Town,Custom Audience,8131,1,0,13.766852,4.419159492
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to the Middle East & Africa » Trips to South Africa » Trips to Johannesburg,Custom Audience,6959,3,0,11.277196,3.619979916
Choose your advertiser name,In-Market Categories » Travel » Trips by Destination » Trips to the Middle East & Africa » Trips to the United Arab Emirates,Custom Audience,195500,40,6,381.68273,122.5201563
Choose your advertiser name,In-Market Categories » Travel » Vacation Packages,Custom Audience,4378655,999,178,7452.38302,2392.214949
Choose your advertiser name,Intent_Based_Branded_1P,First Party,5255403,3108,148,12692.37979,4074.253914
Choose your advertiser name,Irresistible - All Video Remarketing,First Party,43,0,0,0.100359,0.032215239
Choose your advertiser name,Irresistible - Trailer,First Party,37,0,0,0.082212,0.026390052
Choose your advertiser name,Johnny English 3 - All Trailers,First Party,24,0,0,0.038596,0.012389316
Choose your advertiser name,Johnny English 3 - All Videos,First Party,19,0,0,0.033819,0.010855899
Choose your advertiser name,Johnny English 3 - Trailer 1,First Party,21,0,0,0.032867,0.010550307
Choose your advertiser name,Johnny English 3 - Trailer 2,First Party,1,0,0,0.001006,0.000322926
Choose your advertiser name,"Kubo - TV Spot #12 ""Coraline""",First Party,168246,87,0,298.667946,95.87241067
Choose your advertiser name,"Kubo - TV Spot #13 ""Blown Away""",First Party,167510,86,0,295.740311,94.93263983
Choose your advertiser name,"Kubo - TV Spot #14 ""Surprise""",First Party,168212,79,0,296.427164,95.15311964
Choose your advertiser name,"Kubo - TV Spot #8 ""Bumper + Unleashed""",First Party,167985,87,0,295.983947,95.01084699
Choose your advertiser name,Land - All Video Remarketing (2/2),First Party,117,0,0,0.216061,0.069355581
Choose your advertiser name,Land - Trailer Remarketing,First Party,129,0,0,0.231138,0.074195298
Choose your advertiser name,Let Him Go - Trailer Remarketing (8/20),First Party,322,2,0,0.563238,0.180799398
Choose your advertiser name,Let Him Go - Video Remarketing (10/30),First Party,272,1,0,0.461935,0.148281135
Choose your advertiser name,Limbo All Video Viewers,First Party,2,0,0,0.002535,0.000813735
Choose your advertiser name,Limbo Trailer Viewers,First Party,21,0,0,0.054566,0.017515686
Choose your advertiser name,LNIS Soho - Video Remarketing (11/22),First Party,872,0,0,1.599377,0.513400017
Choose your advertiser name,Loving - All Videos,First Party,38,0,0,0.067078,0.021532038
Choose your advertiser name,Loving - Official Trailer,First Party,23,0,0,0.032541,0.010445661
Choose your advertiser name,Loving - Official Trailer,First Party,14,0,0,0.028409,0.009119289
Choose your advertiser name,Mary Queen - All Trailers,First Party,19,0,0,0.031929,0.010249209
Choose your advertiser name,Mary Queen - All Videos,First Party,22,0,0,0.04826,0.01549146
Choose your advertiser name,Mary Queen - Trailer,First Party,15,0,0,0.026801,0.008603121
Choose your advertiser name,Mary Queen of Scots - All Videos,First Party,14,0,0,0.021717,0.006971157
Choose your advertiser name,Mr Rogers - All Trailers,First Party,54,0,0,0.074449,0.023898129
Choose your advertiser name,Mr Rogers - All Videos,First Party,53,0,0,0.073505,0.023595105
Choose your advertiser name,Mr Rogers - Trailer,First Party,60,0,0,0.077956,0.025023876
Choose your advertiser name,Mr Rogers - Trailer #2,First Party,2,0,0,0.000433,0.000138993
Choose your advertiser name,Mrs Harris - All Videos (updated 6.29),First Party,2685,0,0,4.480772,1.438327812
Choose your advertiser name,Mrs Harris - All Videos (updated 6.29.22),First Party,203636,109,0,363.195882,116.5858781
Choose your advertiser name,Mrs Harris - Trailer,First Party,845,0,0,1.42723,0.45814083
Choose your advertiser name,New Mover (6 mos) + Movers Media (2056160),First Party,19909,8,0,35.591066,11.42473219
Choose your advertiser name,Nocturnal Animals - All Videos,First Party,125,0,0,0.202248,0.064921608
Choose your advertiser name,NON_SUB_WIRELESS_COMPETITOR_mobile_only,First Party,41,0,0,0.049167,0.015782607
Choose your advertiser name,Non-Brand In Market for Business Internet,First Party,4831697,2148,94,10162.04907,3262.017751
Choose your advertiser name,NonSub_CB_CONV_CHNL_FIELDREP_DECILE_1-3,First Party,250832,79,0,438.05154,140.6145443
Choose your advertiser name,NonSub_CB_CONV_CHNL_INBCALL_DECILE_1-3,First Party,215175,36,0,370.718318,119.0005801
Choose your advertiser name,NonSub_CB_CONV_CHNL_OUTBCALL_DECILE_1-3,First Party,228723,40,0,390.969899,125.5013376
Choose your advertiser name,NonSub_CB_CONV_CHNL_WEBCHAT_DECILE_1-3,First Party,204905,51,0,354.381983,113.7566165
Choose your advertiser name,NonSub_CB_CONV_CHNL_WEBSITE_DECILE_1-3,First Party,349560,96,0,602.125759,193.2823686
Choose your advertiser name,NonSub_CB_CONV_GENERIC_DECILE 1-3,First Party,216201,55,0,371.975185,119.4040344
Choose your advertiser name,NonSub_Cordcutters_Deciles_1-3,First Party,258606,70,0,454.095525,145.7646635
Choose your advertiser name,NonSub_Cordshavers_Deciles_1-3,First Party,245051,77,0,426.715914,136.9758084
Choose your advertiser name,NonSub_Cordstackers_Deciles_1-3,First Party,188295,30,0,317.957338,102.0643055
Choose your advertiser name,NonSub_CorporateReputationInfluencerList,First Party,697,0,0,1.195475,0.383747475
Choose your advertiser name,NonSub_EBI  Mover Likely Top 3 Deciles,First Party,16124,8,0,34.957611,11.22139313
Choose your advertiser name,NonSub_EBI ATT Mobile Likely - Top 3 Deciles,First Party,282698,50,0,463.437038,148.7632892
Choose your advertiser name,NonSub_EBI CB New Customer Connects,First Party,354287,108,0,610.739922,196.047515
Choose your advertiser name,NonSub_EBI CDV/HSD Double Play Likely,First Party,197723,47,0,344.230536,110.4980021
Choose your advertiser name,NonSub_EBI DBS Likely - Top 3 Deciles,First Party,221343,61,0,388.25652,124.6303429
Choose your advertiser name,NonSub_EBI High Lifetime Value - Top 3 Deciles,First Party,38916,19,0,73.423324,23.568887
Choose your advertiser name,NonSub_EBI HM Mover next 30 days Likely - Top 3 Deciles,First Party,6,0,0,0.017176,0.005513496
Choose your advertiser name,NonSub_EBI HSD Likely $35-$200K,First Party,20420,10,0,42.026296,13.49044102
Choose your advertiser name,NonSub_EBI HSD Likely (13652247),First Party,327354,92,0,563.199494,180.7870376
Choose your advertiser name,NonSub_EBI HSD Likely <$50K,First Party,13857,13,0,29.585181,9.496843101
Choose your advertiser name,NonSub_EBI HSD Likely <$75K,First Party,19849,14,0,41.974078,13.47367904
Choose your advertiser name,NonSub_EBI Mover next 30 days Likely - Top 3 Deciles,First Party,165576,47,0,290.211821,93.15799454
Choose your advertiser name,NonSub_EBI Prepaid Likely - Top 3 Deciles,First Party,252586,82,0,436.275522,140.0444426
Choose your advertiser name,NonSub_EBI Quad Play Likely,First Party,27540,0,0,46.41089,14.89789569
Choose your advertiser name,NonSub_EBI Retail Likely - Top 3 Deciles,First Party,265189,87,0,462.485826,148.4579501
Choose your advertiser name,NonSub_EBI TMobile Likely - Top 3 Deciles,First Party,332464,85,0,560.494109,179.918609
Choose your advertiser name,NonSub_EBI Triple Play Likely,First Party,115527,18,0,181.964969,58.41075505
Choose your advertiser name,NonSub_EBI Verizon Mobile Likely - Top 3 Deciles,First Party,301807,68,0,486.2456,156.0848376
Choose your advertiser name,NonSub_EBI Video Only Likely,First Party,12705,0,0,21.26329,6.82551609
Choose your advertiser name,NonSub_EBI Video/HSD Double Play Likely,First Party,335108,92,0,565.745953,181.6044509
Choose your advertiser name,NonSub_EBI XH Likely - Top 3 Deciles,First Party,301978,80,0,516.225759,165.7084686
Choose your advertiser name,NonSub_EBI XM Likely (NEW),First Party,341038,111,0,586.738375,188.3430184
Choose your advertiser name,NonSub_EBI XM Likely HHI $35-$200K,First Party,42486,12,0,80.971279,25.99178056
Choose your advertiser name,NonSub_EBI XM Likely HHI <$50K,First Party,10439,5,0,23.025053,7.391042013
Choose your advertiser name,NonSub_EBI XM Likely HHI <$75K,First Party,34677,11,0,66.600033,21.37861059
Choose your advertiser name,NonSub_HM Mobile Only,First Party,2,0,0,0.004668,0.001498428
Choose your advertiser name,NonSub_Long Term Formers (2+ Years),First Party,342525,103,0,578.505757,185.700348
Choose your advertiser name,NonSub_Mobile Only,First Party,29,0,0,0.053493,0.017171253
Choose your advertiser name,NonSub_Mobile Only_HHI $50-75K,First Party,3,0,0,0.003019,0.000969099
Choose your advertiser name,NonSub_Mobile Only_HHI <$50K,First Party,1,0,0,0.00094,0.00030174
Choose your advertiser name,NonSub_NED Hyper Competitive Households,First Party,626,0,0,0.884112,0.283799952
Choose your advertiser name,NonSub_Prospective HSD Flex Customer,First Party,278,0,0,0.612255,0.196533855
Choose your advertiser name,NonSub_Recent Formers (0-2 Years),First Party,161984,40,0,287.170407,92.18170065
Choose your advertiser name,NonSub_Video_Formers_B_12_24,First Party,103170,21,0,179.372145,57.57845855
Choose your advertiser name,NonSub_Video_Formers_B_6_12,First Party,60700,22,0,105.836261,33.97343978
Choose your advertiser name,NRSA - All Videos (4.3),First Party,20,0,0,0.098632,0.031660872
Choose your advertiser name,NRSA - Trailer Views,First Party,16,0,0,0.035366,0.011352486
Choose your advertiser name,On The Basis - All Videos,First Party,75,0,0,0.112565,0.036133365
Choose your advertiser name,On the Basis - All Videos (updated 7.19),First Party,59,0,0,0.10623,0.03409983
Choose your advertiser name,On The Basis - Trailer,First Party,79,0,0,0.132706,0.042598626
Choose your advertiser name,On The Basis of Sex - All Videos (New NEW),First Party,67,0,0,0.106233,0.034100793
Choose your advertiser name,On The Basis Of Sex - All Videos (New),First Party,72,0,0,0.112169,0.036006249
Choose your advertiser name,Pricing/Info Confirmation_Success Page,First Party,2,0,0,0.007828,0.002512788
Choose your advertiser name,Profile Trailer Viewers,First Party,78,0,0,0.150673,0.048366033
Choose your advertiser name,Profile Video Viewers,First Party,4,0,0,0.004894,0.001570974
Choose your advertiser name,Programmar & Developer Software,First Party,7007955,2219,133,11654.15664,3740.984282
Choose your advertiser name,Promising Young Woman - All Video Remarketing (12/21),First Party,93,0,0,0.18954,0.06084234
Choose your advertiser name,Promising Young Woman - Trailer 2 Remarketing,First Party,23,0,0,0.064198,0.020607558
Choose your advertiser name,Promising Young Woman - Trailer Remarketing (12/11),First Party,114,0,0,0.166675,0.053502675
Choose your advertiser name,PTA - All Trailers - Updated,First Party,60,0,0,0.11139,0.03575619
Choose your advertiser name,PTA - All Trailers - Updated,First Party,48,0,0,0.093624,0.030053304
Choose your advertiser name,PTA - All Videos - Updated,First Party,50,0,0,0.088403,0.028377363
Choose your advertiser name,PTA - Trailer (2:15),First Party,63,0,0,0.133332,0.042799572
Choose your advertiser name,Race - All Videos,First Party,50,0,0,0.08752,0.02809392
Choose your advertiser name,Race - All Videos**backup**,First Party,41,0,0,0.068364,0.021944844
Choose your advertiser name,Race - Official Trailer - :05 Teaser,First Party,48,0,0,0.08088,0.02596248
Choose your advertiser name,"Race - Official Trailer - :05 Teaser ""Breathe""",First Party,3,0,0,0.007524,0.002415204
Choose your advertiser name,"Race - Official Trailer - :05 Teaser ""Clock""",First Party,2,0,0,0.003955,0.001269555
Choose your advertiser name,Race - Official Trailer - :15 Teaser,First Party,8,0,0,0.00582,0.00186822
Choose your advertiser name,Race - TV Spot #7 'Against All Odds',First Party,1,0,0,0.00375,0.00120375
Choose your advertiser name,Reputation Influencer List_TechInfluencers_FY23Q2,First Party,24,0,0,0.057046,0.018311766
Choose your advertiser name,Self/Less - Official Trailer (2:50) (No In-Stream Support,First Party,19,0,0,0.041042,0.013174482
Choose your advertiser name,Self/Less - Official Trailer (3:03),First Party,88,0,0,0.148407,0.047638647
Choose your advertiser name,Sinister 2 - Viewed a Video - 1st Two Trailers,First Party,48,0,0,0.077668,0.024931428
Choose your advertiser name,Site OTT Likely (2785533),First Party,561542,153,0,941.283372,302.1519624
Choose your advertiser name,Small Business Owners,First Party,6495613,1978,118,9841.84974,3159.233767
Choose your advertiser name,Sub&NonSub_Any_SmartOffice_Page,First Party,125,1,0,1.201201,0.385585521
Choose your advertiser name,Sub&NonSub_Business_GeneralPhone,First Party,231,1,0,2.016241,0.647213361
Choose your advertiser name,Sub&NonSub_Business_LongSession,First Party,13387,392,0,74.042227,23.76755487
Choose your advertiser name,Sub&NonSub_Business_MobileVisitors,First Party,17479,1211,0,61.372401,19.70054072
Choose your advertiser name,Sub&NonSub_Business_Phone,First Party,463,2,0,2.382229,0.764695509
Choose your advertiser name,Sub&NonSub_Business_PrivateView,First Party,51,0,0,0.629784,0.202160664
Choose your advertiser name,Sub&NonSub_Business_PublicView,First Party,44,0,0,0.466316,0.149687436
Choose your advertiser name,Sub&NonSub_Business_TV,First Party,291,0,0,1.795856,0.576469776
Choose your advertiser name,Sub&NonSub_Business_WiFiPro,First Party,67,1,0,0.445315,0.142946115
Choose your advertiser name,Sub&NonSub_Cloud_Solutions,First Party,59,0,0,0.170188,0.054630348
Choose your advertiser name,Sub&NonSub_Internet_Product_Page (13853854),First Party,2128,5,0,17.58448,5.64461808
Choose your advertiser name,Sub&NonSub_SmartOffice_Video_Monitoring (13854782),First Party,15,0,0,0.058267,0.018703707
Choose your advertiser name,Sub&NonSub_User_From_SearchEngine (13855126),First Party,9491,1,0,49.895303,16.01639226
Choose your advertiser name,Sub&NonSubs_Generational Known Seg 18-24 (24688940),First Party,181514,63,0,320.577097,102.9052481
Choose your advertiser name,Sub_ XM True Prospects (13143254),First Party,1516490,424,0,2586.908115,830.3975049
Choose your advertiser name,Sub_12 Month Avg MRC 75-150 (19565303),First Party,503102,125,0,877.992913,281.8357251
Choose your advertiser name,Sub_3 Month Avg MRC 75-150 (19565172),First Party,581683,155,0,1011.329907,324.6369001
Choose your advertiser name,Sub_6 Month Avg MRC 75-150 (19565213),First Party,569961,148,0,993.300986,318.8496165
Choose your advertiser name,Sub_Active Tenure 3-24 Months (19261872),First Party,22524,1,0,38.936226,12.49852855
Choose your advertiser name,Sub_All_Existing_Subscribers,First Party,422445,108,0,757.661563,243.2093617
Choose your advertiser name,Sub_All_Existing_Subscribers_Without HBO,First Party,411487,122,0,736.590611,236.4455861
Choose your advertiser name,Sub_Blast/Extreme HSD Tier (11689298),First Party,79588,10,0,132.142683,42.41780124
Choose your advertiser name,SUB_CB ADD ANY PRODUCT - Top 3 Deciles,First Party,11793,-1,0,18.81505,6.03963105
Choose your advertiser name,SUB_CB ADD BCI - Top 3 Deciles,First Party,931,2,0,1.457642,0.467903082
Choose your advertiser name,SUB_CB ADD BCI ONLY - Top 3 Deciles,First Party,1066,1,0,1.820837,0.584488677
Choose your advertiser name,SUB_CB ADD BCI+BCV - Top 3 Deciles,First Party,792,0,0,1.276343,0.409706103
Choose your advertiser name,SUB_CB ADD BCTV VID ONLY (Product Mix)- Top 3 Deciles,First Party,8285,1,0,13.318613,4.275274773
Choose your advertiser name,SUB_CB ADD BCTV VID ONLY (RGU) - Top 3 Deciles,First Party,8487,4,0,13.804495,4.431242895
Choose your advertiser name,SUB_CB ADD BCV - Top 3 Deciles,First Party,6082,2,0,9.734105,3.124647705
Choose your advertiser name,SUB_CB ADD BCV ONLY- Top 3 Deciles,First Party,6234,4,0,9.853472,3.162964512
Choose your advertiser name,SUB_CB ADD BCV+VID - Top 3 Deciles,First Party,4621,1,0,7.221949,2.318245629
Choose your advertiser name,SUB_CB ADD CONNECTION PRO - Top 3 Deciles,First Party,11249,3,0,18.112728,5.814185688
Choose your advertiser name,SUB_CB ADD RGU PRODUCT - Top 3 Deciles,First Party,10222,5,0,16.497968,5.295847728
Choose your advertiser name,SUB_CB ADD SECURITY EDGE - Top 3 Deciles - 2,First Party,8163,0,0,12.8678,4.1305638
Choose your advertiser name,SUB_CB ADD SMART OFFICE - Top 3 Deciles,First Party,9413,-1,0,14.79323,4.74862683
Choose your advertiser name,SUB_CB ADD WIFI PRO - Top 3 Deciles,First Party,11523,1,0,17.90658,5.74801218
Choose your advertiser name,Sub_CB ATHENA ACCOUNT ID (21519013),First Party,41575,12,0,67.576769,21.69214285
Choose your advertiser name,Sub_CB New Connects- Last 6M (22850304),First Party,3458,0,0,5.642101,1.811114421
Choose your advertiser name,SUB_CB UPG HSD TIER - Top 3 Deciles,First Party,10254,1,0,16.448814,5.280069294
Choose your advertiser name,SUB_CB_ADD_CBM_DECILE_1-3,First Party,1372,1,0,2.170861,0.696846381
Choose your advertiser name,Sub_Central_Market Expansion_6-24 Month Nevers_0723 (25926000),First Party,1193,0,0,1.801612,0.578317452
Choose your advertiser name,Sub_Data Usage 1TB (20791693),First Party,331712,107,0,595.236699,191.0709804
Choose your advertiser name,Sub_Data Usage 750-1000G (20791677),First Party,284681,69,0,502.521353,161.3093543
Choose your advertiser name,Sub_Double Play,First Party,143425,34,0,252.353767,81.00555921
Choose your advertiser name,Sub_Double Play (4088561),First Party,434511,127,0,733.120855,235.3317945
Choose your advertiser name,Sub_EBB Enrolled (24217659),First Party,77744,32,0,138.996195,44.6177786
Choose your advertiser name,Sub_EBI Add Line Likely - Top 3 Deciles,First Party,19864,7,0,39.013484,12.52332836
Choose your advertiser name,Sub_EBI Add Line Likely - Top 3 Deciles (14329631),First Party,54264,19,0,98.719853,31.68907281
